Price,Bids++,Asks++,Bid_Depth,Ask_Depth,Min_Bid_Ask,Selector_MCV,ln0_MCV,Bid_Surplus,Ask_Surplus,Abs_Delta,Check_on_Delta,S_Delta,Selector_MCI,MCV,Cliff_Value,Slack,Is_MCV_Tie,Is_Min_Delta,Clearing_Price
361,111,156,74576,35453,35453,0,0,39123,0,39123,0,0,0,55940,0,20487,0,0,497
362,137,152,74465,35605,35605,0,0,38860,0,38860,0,0,0,55940,0,20335,0,0,497
363,113,144,74328,35749,35749,0,0,38579,0,38579,0,0,0,55940,0,20191,0,0,497
364,135,145,74215,35894,35894,0,0,38321,0,38321,0,0,0,55940,0,20046,0,0,497
365,137,146,74080,36040,36040,0,0,38040,0,38040,0,0,0,55940,0,19900,0,0,497
366,140,136,73943,36176,36176,0,0,37767,0,37767,0,0,0,55940,0,19764,0,0,497
367,135,138,73803,36314,36314,0,0,37489,0,37489,0,0,0,55940,0,19626,0,0,497
368,134,158,73668,36472,36472,0,0,37196,0,37196,0,0,0,55940,0,19468,0,0,497
369,130,146,73534,36618,36618,0,0,36916,0,36916,0,0,0,55940,0,19322,0,0,497
370,135,140,73404,36758,36758,0,0,36646,0,36646,0,0,0,55940,0,19182,0,0,497
371,116,153,73269,36911,36911,0,0,36358,0,36358,0,0,0,55940,0,19029,0,0,497
372,128,160,73153,37071,37071,0,0,36082,0,36082,0,0,0,55940,0,18869,0,0,497
373,127,142,73025,37213,37213,0,0,35812,0,35812,0,0,0,55940,0,18727,0,0,497
374,138,163,72898,37376,37376,0,0,35522,0,35522,0,0,0,55940,0,18564,0,0,497
375,126,166,72760,37542,37542,0,0,35218,0,35218,0,0,0,55940,0,18398,0,0,497
376,124,154,72634,37696,37696,0,0,34938,0,34938,0,0,0,55940,0,18244,0,0,497
377,132,157,72510,37853,37853,0,0,34657,0,34657,0,0,0,55940,0,18087,0,0,497
378,121,135,72378,37988,37988,0,0,34390,0,34390,0,0,0,55940,0,17952,0,0,497
379,117,167,72257,38155,38155,0,0,34102,0,34102,0,0,0,55940,0,17785,0,0,497
380,128,147,72140,38302,38302,0,0,33838,0,33838,0,0,0,55940,0,17638,0,0,497
381,126,166,72012,38468,38468,0,0,33544,0,33544,0,0,0,55940,0,17472,0,0,497
382,121,154,71886,38622,38622,0,0,33264,0,33264,0,0,0,55940,0,17318,0,0,497
383,125,133,71765,38755,38755,0,0,33010,0,33010,0,0,0,55940,0,17185,0,0,497
384,125,135,71640,38890,38890,0,0,32750,0,32750,0,0,0,55940,0,17050,0,0,497
385,124,158,71515,39048,39048,0,0,32467,0,32467,0,0,0,55940,0,16892,0,0,497
386,126,154,71391,39202,39202,0,0,32189,0,32189,0,0,0,55940,0,16738,0,0,497
387,136,134,71265,39336,39336,0,0,31929,0,31929,0,0,0,55940,0,16604,0,0,497
388,124,160,71129,39496,39496,0,0,31633,0,31633,0,0,0,55940,0,16444,0,0,497
389,144,164,71005,39660,39660,0,0,31345,0,31345,0,0,0,55940,0,16280,0,0,497
390,144,151,70861,39811,39811,0,0,31050,0,31050,0,0,0,55940,0,16129,0,0,497
391,130,150,70717,39961,39961,0,0,30756,0,30756,0,0,0,55940,0,15979,0,0,497
392,125,134,70587,40095,40095,0,0,30492,0,30492,0,0,0,55940,0,15845,0,0,497
393,132,162,70462,40257,40257,0,0,30205,0,30205,0,0,0,55940,0,15683,0,0,497
394,142,145,70330,40402,40402,0,0,29928,0,29928,0,0,0,55940,0,15538,0,0,497
395,136,165,70188,40567,40567,0,0,29621,0,29621,0,0,0,55940,0,15373,0,0,497
396,141,147,70052,40714,40714,0,0,29338,0,29338,0,0,0,55940,0,15226,0,0,497
397,133,154,69911,40868,40868,0,0,29043,0,29043,0,0,0,55940,0,15072,0,0,497
398,136,143,69778,41011,41011,0,0,28767,0,28767,0,0,0,55940,0,14929,0,0,497
399,125,139,69642,41150,41150,0,0,28492,0,28492,0,0,0,55940,0,14790,0,0,497
400,140,162,69517,41312,41312,0,0,28205,0,28205,0,0,0,55940,0,14628,0,0,497
401,123,152,69377,41464,41464,0,0,27913,0,27913,0,0,0,55940,0,14476,0,0,497
402,139,153,69254,41617,41617,0,0,27637,0,27637,0,0,0,55940,0,14323,0,0,497
403,144,169,69115,41786,41786,0,0,27329,0,27329,0,0,0,55940,0,14154,0,0,497
404,121,169,68971,41955,41955,0,0,27016,0,27016,0,0,0,55940,0,13985,0,0,497
405,137,165,68850,42120,42120,0,0,26730,0,26730,0,0,0,55940,0,13820,0,0,497
406,120,140,68713,42260,42260,0,0,26453,0,26453,0,0,0,55940,0,13680,0,0,497
407,141,155,68593,42415,42415,0,0,26178,0,26178,0,0,0,55940,0,13525,0,0,497
408,120,166,68452,42581,42581,0,0,25871,0,25871,0,0,0,55940,0,13359,0,0,497
409,148,147,68332,42728,42728,0,0,25604,0,25604,0,0,0,55940,0,13212,0,0,497
410,122,137,68184,42865,42865,0,0,25319,0,25319,0,0,0,55940,0,13075,0,0,497
411,149,163,68062,43028,43028,0,0,25034,0,25034,0,0,0,55940,0,12912,0,0,497
412,144,151,67913,43179,43179,0,0,24734,0,24734,0,0,0,55940,0,12761,0,0,497
413,138,154,67769,43333,43333,0,0,24436,0,24436,0,0,0,55940,0,12607,0,0,497
414,144,169,67631,43502,43502,0,0,24129,0,24129,0,0,0,55940,0,12438,0,0,497
415,145,156,67487,43658,43658,0,0,23829,0,23829,0,0,0,55940,0,12282,0,0,497
416,150,149,67342,43807,43807,0,0,23535,0,23535,0,0,0,55940,0,12133,0,0,497
417,127,147,67192,43954,43954,0,0,23238,0,23238,0,0,0,55940,0,11986,0,0,497
418,138,149,67065,44103,44103,0,0,22962,0,22962,0,0,0,55940,0,11837,0,0,497
419,122,138,66927,44241,44241,0,0,22686,0,22686,0,0,0,55940,0,11699,0,0,497
420,140,162,66805,44403,44403,0,0,22402,0,22402,0,0,0,55940,0,11537,0,0,497
421,125,164,66665,44567,44567,0,0,22098,0,22098,0,0,0,55940,0,11373,0,0,497
422,138,144,66540,44711,44711,0,0,21829,0,21829,0,0,0,55940,0,11229,0,0,497
423,139,145,66402,44856,44856,0,0,21546,0,21546,0,0,0,55940,0,11084,0,0,497
424,135,165,66263,45021,45021,0,0,21242,0,21242,0,0,0,55940,0,10919,0,0,497
425,137,134,66128,45155,45155,0,0,20973,0,20973,0,0,0,55940,0,10785,0,0,497
426,145,152,65991,45307,45307,0,0,20684,0,20684,0,0,0,55940,0,10633,0,0,497
427,147,150,65846,45457,45457,0,0,20389,0,20389,0,0,0,55940,0,10483,0,0,497
428,137,158,65699,45615,45615,0,0,20084,0,20084,0,0,0,55940,0,10325,0,0,497
429,140,139,65562,45754,45754,0,0,19808,0,19808,0,0,0,55940,0,10186,0,0,497
430,152,158,65422,45912,45912,0,0,19510,0,19510,0,0,0,55940,0,10028,0,0,497
431,125,147,65270,46059,46059,0,0,19211,0,19211,0,0,0,55940,0,9881,0,0,497
432,125,156,65145,46215,46215,0,0,18930,0,18930,0,0,0,55940,0,9725,0,0,497
433,124,135,65020,46350,46350,0,0,18670,0,18670,0,0,0,55940,0,9590,0,0,497
434,143,150,64896,46500,46500,0,0,18396,0,18396,0,0,0,55940,0,9440,0,0,497
435,135,152,64753,46652,46652,0,0,18101,0,18101,0,0,0,55940,0,9288,0,0,497
436,147,141,64618,46793,46793,0,0,17825,0,17825,0,0,0,55940,0,9147,0,0,497
437,144,138,64471,46931,46931,0,0,17540,0,17540,0,0,0,55940,0,9009,0,0,497
438,133,140,64327,47071,47071,0,0,17256,0,17256,0,0,0,55940,0,8869,0,0,497
439,152,145,64194,47216,47216,0,0,16978,0,16978,0,0,0,55940,0,8724,0,0,497
440,147,136,64042,47352,47352,0,0,16690,0,16690,0,0,0,55940,0,8588,0,0,497
441,131,167,63895,47519,47519,0,0,16376,0,16376,0,0,0,55940,0,8421,0,0,497
442,134,148,63764,47667,47667,0,0,16097,0,16097,0,0,0,55940,0,8273,0,0,497
443,133,162,63630,47829,47829,0,0,15801,0,15801,0,0,0,55940,0,8111,0,0,497
444,128,168,63497,47997,47997,0,0,15500,0,15500,0,0,0,55940,0,7943,0,0,497
445,128,136,63369,48133,48133,0,0,15236,0,15236,0,0,0,55940,0,7807,0,0,497
446,154,156,63241,48289,48289,0,0,14952,0,14952,0,0,0,55940,0,7651,0,0,497
447,138,164,63087,48453,48453,0,0,14634,0,14634,0,0,0,55940,0,7487,0,0,497
448,136,155,62949,48608,48608,0,0,14341,0,14341,0,0,0,55940,0,7332,0,0,497
449,148,148,62813,48756,48756,0,0,14057,0,14057,0,0,0,55940,0,7184,0,0,497
450,142,148,62665,48904,48904,0,0,13761,0,13761,0,0,0,55940,0,7036,0,0,497
451,155,134,62523,49038,49038,0,0,13485,0,13485,0,0,0,55940,0,6902,0,0,497
452,150,152,62368,49190,49190,0,0,13178,0,13178,0,0,0,55940,0,6750,0,0,497
453,140,168,62218,49358,49358,0,0,12860,0,12860,0,0,0,55940,0,6582,0,0,497
454,136,167,62078,49525,49525,0,0,12553,0,12553,0,0,0,55940,0,6415,0,0,497
455,157,134,61942,49659,49659,0,0,12283,0,12283,0,0,0,55940,0,6281,0,0,497
456,148,158,61785,49817,49817,0,0,11968,0,11968,0,0,0,55940,0,6123,0,0,497
457,156,143,61637,49960,49960,0,0,11677,0,11677,0,0,0,55940,0,5980,0,0,497
458,128,164,61481,50124,50124,0,0,11357,0,11357,0,0,0,55940,0,5816,0,0,497
459,153,134,61353,50258,50258,0,0,11095,0,11095,0,0,0,55940,0,5682,0,0,497
460,146,165,61200,50423,50423,0,0,10777,0,10777,0,0,0,55940,0,5517,0,0,497
461,128,162,61054,50585,50585,0,0,10469,0,10469,0,0,0,55940,0,5355,0,0,497
462,144,136,60926,50721,50721,0,0,10205,0,10205,0,0,0,55940,0,5219,0,0,497
463,148,134,60782,50855,50855,0,0,9927,0,9927,0,0,0,55940,0,5085,0,0,497
464,125,161,60634,51016,51016,0,0,9618,0,9618,0,0,0,55940,0,4924,0,0,497
465,140,137,60509,51153,51153,0,0,9356,0,9356,0,0,0,55940,0,4787,0,0,497
466,153,151,60369,51304,51304,0,0,9065,0,9065,0,0,0,55940,0,4636,0,0,497
467,135,164,60216,51468,51468,0,0,8748,0,8748,0,0,0,55940,0,4472,0,0,497
468,141,152,60081,51620,51620,0,0,8461,0,8461,0,0,0,55940,0,4320,0,0,497
469,140,145,59940,51765,51765,0,0,8175,0,8175,0,0,0,55940,0,4175,0,0,497
470,135,147,59800,51912,51912,0,0,7888,0,7888,0,0,0,55940,0,4028,0,0,497
471,156,133,59665,52045,52045,0,0,7620,0,7620,0,0,0,55940,0,3895,0,0,497
472,152,165,59509,52210,52210,0,0,7299,0,7299,0,0,0,55940,0,3730,0,0,497
473,129,142,59357,52352,52352,0,0,7005,0,7005,0,0,0,55940,0,3588,0,0,497
474,159,137,59228,52489,52489,0,0,6739,0,6739,0,0,0,55940,0,3451,0,0,497
475,156,141,59069,52630,52630,0,0,6439,0,6439,0,0,0,55940,0,3310,0,0,497
476,135,165,58913,52795,52795,0,0,6118,0,6118,0,0,0,55940,0,3145,0,0,497
477,154,134,58778,52929,52929,0,0,5849,0,5849,0,0,0,55940,0,3011,0,0,497
478,129,161,58624,53090,53090,0,0,5534,0,5534,0,0,0,55940,0,2850,0,0,497
479,160,155,58495,53245,53245,0,0,5250,0,5250,0,0,0,55940,0,2695,0,0,497
480,149,160,58335,53405,53405,0,0,4930,0,4930,0,0,0,55940,0,2535,0,0,497
481,148,165,58186,53570,53570,0,0,4616,0,4616,0,0,0,55940,0,2370,0,0,497
482,129,160,58038,53730,53730,0,0,4308,0,4308,0,0,0,55940,0,2210,0,0,497
483,157,163,57909,53893,53893,0,0,4016,0,4016,0,0,0,55940,0,2047,0,0,497
484,127,134,57752,54027,54027,0,0,3725,0,3725,0,0,0,55940,0,1913,0,0,497
485,134,158,57625,54185,54185,0,0,3440,0,3440,0,0,0,55940,0,1755,0,0,497
486,131,149,57491,54334,54334,0,0,3157,0,3157,0,0,0,55940,0,1606,0,0,497
487,153,149,57360,54483,54483,0,0,2877,0,2877,0,0,0,55940,0,1457,0,0,497
488,133,161,57207,54644,54644,0,0,2563,0,2563,0,0,0,55940,0,1296,0,0,497
489,158,163,57074,54807,54807,0,0,2267,0,2267,0,0,0,55940,0,1133,0,0,497
490,149,154,56916,54961,54961,0,0,1955,0,1955,0,0,0,55940,0,979,0,0,497
491,128,146,56767,55107,55107,0,0,1660,0,1660,0,0,0,55940,0,833,0,0,497
492,127,145,56639,55252,55252,0,0,1387,0,1387,0,0,0,55940,0,688,0,0,497
493,128,142,56512,55394,55394,0,0,1118,0,1118,0,0,0,55940,0,546,0,0,497
494,148,141,56384,55535,55535,0,0,849,0,849,0,0,0,55940,0,405,0,0,497
495,154,142,56236,55677,55677,0,0,559,0,559,0,0,0,55940,0,263,0,0,497
496,142,132,56082,55809,55809,0,0,273,0,273,0,0,0,55940,273,131,0,0,497
497,0,131,55940,55940,55940,1,55940,0,0,0,1,0,1,55940,0,0,1,1,497
498,0,160,55940,56100,55940,1,55940,0,160,160,0,160,0,55940,0,0,1,0,497
499,0,147,55940,56247,55940,1,55940,0,307,307,0,307,0,55940,0,0,1,0,497
500,0,161,55940,56408,55940,1,55940,0,468,468,0,468,0,55940,0,0,1,0,497
501,0,0,55940,56408,55940,1,55940,0,468,468,0,468,0,55940,0,0,1,0,497
502,0,131,55940,56539,55940,1,55940,0,599,599,0,599,0,55940,0,0,1,0,497
503,558,134,55940,56673,55940,1,55940,0,733,733,0,733,0,55940,0,0,1,0,497
504,128,135,55382,56808,55382,0,0,0,1426,1426,0,0,0,55940,1426,558,0,0,497
505,134,161,55254,56969,55254,0,0,0,1715,1715,0,0,0,55940,0,686,0,0,497
506,131,135,55120,57104,55120,0,0,0,1984,1984,0,0,0,55940,0,820,0,0,497
507,145,145,54989,57249,54989,0,0,0,2260,2260,0,0,0,55940,0,951,0,0,497
508,153,159,54844,57408,54844,0,0,0,2564,2564,0,0,0,55940,0,1096,0,0,497
509,149,161,54691,57569,54691,0,0,0,2878,2878,0,0,0,55940,0,1249,0,0,497
510,157,135,54542,57704,54542,0,0,0,3162,3162,0,0,0,55940,0,1398,0,0,497
511,133,128,54385,57832,54385,0,0,0,3447,3447,0,0,0,55940,0,1555,0,0,497
512,153,132,54252,57964,54252,0,0,0,3712,3712,0,0,0,55940,0,1688,0,0,497
513,134,128,54099,58092,54099,0,0,0,3993,3993,0,0,0,55940,0,1841,0,0,497
514,137,133,53965,58225,53965,0,0,0,4260,4260,0,0,0,55940,0,1975,0,0,497
515,152,145,53828,58370,53828,0,0,0,4542,4542,0,0,0,55940,0,2112,0,0,497
516,161,157,53676,58527,53676,0,0,0,4851,4851,0,0,0,55940,0,2264,0,0,497
517,149,144,53515,58671,53515,0,0,0,5156,5156,0,0,0,55940,0,2425,0,0,497
518,129,147,53366,58818,53366,0,0,0,5452,5452,0,0,0,55940,0,2574,0,0,497
519,149,132,53237,58950,53237,0,0,0,5713,5713,0,0,0,55940,0,2703,0,0,497
520,129,153,53088,59103,53088,0,0,0,6015,6015,0,0,0,55940,0,2852,0,0,497
521,158,146,52959,59249,52959,0,0,0,6290,6290,0,0,0,55940,0,2981,0,0,497
522,152,154,52801,59403,52801,0,0,0,6602,6602,0,0,0,55940,0,3139,0,0,497
523,133,157,52649,59560,52649,0,0,0,6911,6911,0,0,0,55940,0,3291,0,0,497
524,131,136,52516,59696,52516,0,0,0,7180,7180,0,0,0,55940,0,3424,0,0,497
525,134,128,52385,59824,52385,0,0,0,7439,7439,0,0,0,55940,0,3555,0,0,497
526,162,132,52251,59956,52251,0,0,0,7705,7705,0,0,0,55940,0,3689,0,0,497
527,143,139,52089,60095,52089,0,0,0,8006,8006,0,0,0,55940,0,3851,0,0,497
528,155,156,51946,60251,51946,0,0,0,8305,8305,0,0,0,55940,0,3994,0,0,497
529,150,137,51791,60388,51791,0,0,0,8597,8597,0,0,0,55940,0,4149,0,0,497
530,147,150,51641,60538,51641,0,0,0,8897,8897,0,0,0,55940,0,4299,0,0,497
531,133,142,51494,60680,51494,0,0,0,9186,9186,0,0,0,55940,0,4446,0,0,497
532,160,130,51361,60810,51361,0,0,0,9449,9449,0,0,0,55940,0,4579,0,0,497
533,138,134,51201,60944,51201,0,0,0,9743,9743,0,0,0,55940,0,4739,0,0,497
534,148,145,51063,61089,51063,0,0,0,10026,10026,0,0,0,55940,0,4877,0,0,497
535,152,145,50915,61234,50915,0,0,0,10319,10319,0,0,0,55940,0,5025,0,0,497
536,150,137,50763,61371,50763,0,0,0,10608,10608,0,0,0,55940,0,5177,0,0,497
537,160,130,50613,61501,50613,0,0,0,10888,10888,0,0,0,55940,0,5327,0,0,497
538,133,147,50453,61648,50453,0,0,0,11195,11195,0,0,0,55940,0,5487,0,0,497
539,145,128,50320,61776,50320,0,0,0,11456,11456,0,0,0,55940,0,5620,0,0,497
540,141,153,50175,61929,50175,0,0,0,11754,11754,0,0,0,55940,0,5765,0,0,497
541,144,128,50034,62057,50034,0,0,0,12023,12023,0,0,0,55940,0,5906,0,0,497
542,132,125,49890,62182,49890,0,0,0,12292,12292,0,0,0,55940,0,6050,0,0,497
543,132,138,49758,62320,49758,0,0,0,12562,12562,0,0,0,55940,0,6182,0,0,497
544,137,139,49626,62459,49626,0,0,0,12833,12833,0,0,0,55940,0,6314,0,0,497
545,138,138,49489,62597,49489,0,0,0,13108,13108,0,0,0,55940,0,6451,0,0,497
546,142,135,49351,62732,49351,0,0,0,13381,13381,0,0,0,55940,0,6589,0,0,497
547,148,154,49209,62886,49209,0,0,0,13677,13677,0,0,0,55940,0,6731,0,0,497
548,149,137,49061,63023,49061,0,0,0,13962,13962,0,0,0,55940,0,6879,0,0,497
549,142,136,48912,63159,48912,0,0,0,14247,14247,0,0,0,55940,0,7028,0,0,497
550,141,134,48770,63293,48770,0,0,0,14523,14523,0,0,0,55940,0,7170,0,0,497
551,135,122,48629,63415,48629,0,0,0,14786,14786,0,0,0,55940,0,7311,0,0,497
552,148,139,48494,63554,48494,0,0,0,15060,15060,0,0,0,55940,0,7446,0,0,497
553,138,127,48346,63681,48346,0,0,0,15335,15335,0,0,0,55940,0,7594,0,0,497
554,128,140,48208,63821,48208,0,0,0,15613,15613,0,0,0,55940,0,7732,0,0,497
555,142,121,48080,63942,48080,0,0,0,15862,15862,0,0,0,55940,0,7860,0,0,497
556,143,151,47938,64093,47938,0,0,0,16155,16155,0,0,0,55940,0,8002,0,0,497
557,135,134,47795,64227,47795,0,0,0,16432,16432,0,0,0,55940,0,8145,0,0,497
558,147,148,47660,64375,47660,0,0,0,16715,16715,0,0,0,55940,0,8280,0,0,497
559,146,134,47513,64509,47513,0,0,0,16996,16996,0,0,0,55940,0,8427,0,0,497
560,151,120,47367,64629,47367,0,0,0,17262,17262,0,0,0,55940,0,8573,0,0,497
561,149,145,47216,64774,47216,0,0,0,17558,17558,0,0,0,55940,0,8724,0,0,497
562,149,139,47067,64913,47067,0,0,0,17846,17846,0,0,0,55940,0,8873,0,0,497
563,138,143,46918,65056,46918,0,0,0,18138,18138,0,0,0,55940,0,9022,0,0,497
564,154,131,46780,65187,46780,0,0,0,18407,18407,0,0,0,55940,0,9160,0,0,497
565,146,138,46626,65325,46626,0,0,0,18699,18699,0,0,0,55940,0,9314,0,0,497
566,141,145,46480,65470,46480,0,0,0,18990,18990,0,0,0,55940,0,9460,0,0,497
567,148,137,46339,65607,46339,0,0,0,19268,19268,0,0,0,55940,0,9601,0,0,497
568,139,128,46191,65735,46191,0,0,0,19544,19544,0,0,0,55940,0,9749,0,0,497
569,144,138,46052,65873,46052,0,0,0,19821,19821,0,0,0,55940,0,9888,0,0,497
570,152,138,45908,66011,45908,0,0,0,20103,20103,0,0,0,55940,0,10032,0,0,497
571,157,147,45756,66158,45756,0,0,0,20402,20402,0,0,0,55940,0,10184,0,0,497
572,158,128,45599,66286,45599,0,0,0,20687,20687,0,0,0,55940,0,10341,0,0,497
573,144,129,45441,66415,45441,0,0,0,20974,20974,0,0,0,55940,0,10499,0,0,497
574,144,141,45297,66556,45297,0,0,0,21259,21259,0,0,0,55940,0,10643,0,0,497
575,154,131,45153,66687,45153,0,0,0,21534,21534,0,0,0,55940,0,10787,0,0,497
576,137,139,44999,66826,44999,0,0,0,21827,21827,0,0,0,55940,0,10941,0,0,497
577,155,130,44862,66956,44862,0,0,0,22094,22094,0,0,0,55940,0,11078,0,0,497
578,143,122,44707,67078,44707,0,0,0,22371,22371,0,0,0,55940,0,11233,0,0,497
579,130,138,44564,67216,44564,0,0,0,22652,22652,0,0,0,55940,0,11376,0,0,497
580,128,119,44434,67335,44434,0,0,0,22901,22901,0,0,0,55940,0,11506,0,0,497
581,155,121,44306,67456,44306,0,0,0,23150,23150,0,0,0,55940,0,11634,0,0,497
582,128,134,44151,67590,44151,0,0,0,23439,23439,0,0,0,55940,0,11789,0,0,497
583,135,137,44023,67727,44023,0,0,0,23704,23704,0,0,0,55940,0,11917,0,0,497
584,137,141,43888,67868,43888,0,0,0,23980,23980,0,0,0,55940,0,12052,0,0,497
585,131,122,43751,67990,43751,0,0,0,24239,24239,0,0,0,55940,0,12189,0,0,497
586,136,117,43620,68107,43620,0,0,0,24487,24487,0,0,0,55940,0,12320,0,0,497
587,151,143,43484,68250,43484,0,0,0,24766,24766,0,0,0,55940,0,12456,0,0,497
588,126,118,43333,68368,43333,0,0,0,25035,25035,0,0,0,55940,0,12607,0,0,497
589,153,119,43207,68487,43207,0,0,0,25280,25280,0,0,0,55940,0,12733,0,0,497
590,154,121,43054,68608,43054,0,0,0,25554,25554,0,0,0,55940,0,12886,0,0,497
591,138,128,42900,68736,42900,0,0,0,25836,25836,0,0,0,55940,0,13040,0,0,497
592,130,139,42762,68875,42762,0,0,0,26113,26113,0,0,0,55940,0,13178,0,0,497
593,145,135,42632,69010,42632,0,0,0,26378,26378,0,0,0,55940,0,13308,0,0,497
594,129,133,42487,69143,42487,0,0,0,26656,26656,0,0,0,55940,0,13453,0,0,497
595,137,117,42358,69260,42358,0,0,0,26902,26902,0,0,0,55940,0,13582,0,0,497
596,157,122,42221,69382,42221,0,0,0,27161,27161,0,0,0,55940,0,13719,0,0,497
597,158,125,42064,69507,42064,0,0,0,27443,27443,0,0,0,55940,0,13876,0,0,497
598,151,115,41906,69622,41906,0,0,0,27716,27716,0,0,0,55940,0,14034,0,0,497
599,135,119,41755,69741,41755,0,0,0,27986,27986,0,0,0,55940,0,14185,0,0,497
600,147,120,41620,69861,41620,0,0,0,28241,28241,0,0,0,55940,0,14320,0,0,497
601,148,114,41473,69975,41473,0,0,0,28502,28502,0,0,0,55940,0,14467,0,0,497
602,137,126,41325,70101,41325,0,0,0,28776,28776,0,0,0,55940,0,14615,0,0,497
603,146,131,41188,70232,41188,0,0,0,29044,29044,0,0,0,55940,0,14752,0,0,497
604,124,111,41042,70343,41042,0,0,0,29301,29301,0,0,0,55940,0,14898,0,0,497
605,131,123,40918,70466,40918,0,0,0,29548,29548,0,0,0,55940,0,15022,0,0,497
606,141,132,40787,70598,40787,0,0,0,29811,29811,0,0,0,55940,0,15153,0,0,497
607,129,131,40646,70729,40646,0,0,0,30083,30083,0,0,0,55940,0,15294,0,0,497
608,129,133,40517,70862,40517,0,0,0,30345,30345,0,0,0,55940,0,15423,0,0,497
609,151,121,40388,70983,40388,0,0,0,30595,30595,0,0,0,55940,0,15552,0,0,497
610,156,132,40237,71115,40237,0,0,0,30878,30878,0,0,0,55940,0,15703,0,0,497
611,142,115,40081,71230,40081,0,0,0,31149,31149,0,0,0,55940,0,15859,0,0,497
612,151,118,39939,71348,39939,0,0,0,31409,31409,0,0,0,55940,0,16001,0,0,497
613,156,112,39788,71460,39788,0,0,0,31672,31672,0,0,0,55940,0,16152,0,0,497
614,128,121,39632,71581,39632,0,0,0,31949,31949,0,0,0,55940,0,16308,0,0,497
615,138,118,39504,71699,39504,0,0,0,32195,32195,0,0,0,55940,0,16436,0,0,497
616,136,114,39366,71813,39366,0,0,0,32447,32447,0,0,0,55940,0,16574,0,0,497
617,125,128,39230,71941,39230,0,0,0,32711,32711,0,0,0,55940,0,16710,0,0,497
618,148,115,39105,72056,39105,0,0,0,32951,32951,0,0,0,55940,0,16835,0,0,497
619,137,114,38957,72170,38957,0,0,0,33213,33213,0,0,0,55940,0,16983,0,0,497
620,138,109,38820,72279,38820,0,0,0,33459,33459,0,0,0,55940,0,17120,0,0,497
621,127,118,38682,72397,38682,0,0,0,33715,33715,0,0,0,55940,0,17258,0,0,497
622,128,114,38555,72511,38555,0,0,0,33956,33956,0,0,0,55940,0,17385,0,0,497
623,152,116,38427,72627,38427,0,0,0,34200,34200,0,0,0,55940,0,17513,0,0,497
624,123,111,38275,72738,38275,0,0,0,34463,34463,0,0,0,55940,0,17665,0,0,497
625,129,126,38152,72864,38152,0,0,0,34712,34712,0,0,0,55940,0,17788,0,0,497
626,131,131,38023,72995,38023,0,0,0,34972,34972,0,0,0,55940,0,17917,0,0,497
627,137,118,37892,73113,37892,0,0,0,35221,35221,0,0,0,55940,0,18048,0,0,497
628,140,122,37755,73235,37755,0,0,0,35480,35480,0,0,0,55940,0,18185,0,0,497
629,137,128,37615,73363,37615,0,0,0,35748,35748,0,0,0,55940,0,18325,0,0,497
630,124,131,37478,73494,37478,0,0,0,36016,36016,0,0,0,55940,0,18462,0,0,497
631,129,120,37354,73614,37354,0,0,0,36260,36260,0,0,0,55940,0,18586,0,0,497
632,148,128,37225,73742,37225,0,0,0,36517,36517,0,0,0,55940,0,18715,0,0,497
633,141,128,37077,73870,37077,0,0,0,36793,36793,0,0,0,55940,0,18863,0,0,497
634,142,124,36936,73994,36936,0,0,0,37058,37058,0,0,0,55940,0,19004,0,0,497
635,142,115,36794,74109,36794,0,0,0,37315,37315,0,0,0,55940,0,19146,0,0,497
636,145,104,36652,74213,36652,0,0,0,37561,37561,0,0,0,55940,0,19288,0,0,497
637,122,102,36507,74315,36507,0,0,0,37808,37808,0,0,0,55940,0,19433,0,0,497
638,132,115,36385,74430,36385,0,0,0,38045,38045,0,0,0,55940,0,19555,0,0,497
639,137,115,36253,74545,36253,0,0,0,38292,38292,0,0,0,55940,0,19687,0,0,497
640,131,112,36116,74657,36116,0,0,0,38541,38541,0,0,0,55940,0,19824,0,0,497
641,147,116,35985,74773,35985,0,0,0,38788,38788,0,0,0,55940,0,19955,0,0,497
642,135,116,35838,74889,35838,0,0,0,39051,39051,0,0,0,55940,0,20102,0,0,497
643,144,123,35703,75012,35703,0,0,0,39309,39309,0,0,0,55940,0,20237,0,0,497
644,147,103,35559,75115,35559,0,0,0,39556,39556,0,0,0,55940,0,20381,0,0,497
645,135,106,35412,75221,35412,0,0,0,39809,39809,0,0,0,55940,0,20528,0,0,497
646,148,121,35277,75342,35277,0,0,0,40065,40065,0,0,0,55940,0,20663,0,0,497
647,137,122,35129,75464,35129,0,0,0,40335,40335,0,0,0,55940,0,20811,0,0,497
648,146,126,34992,75590,34992,0,0,0,40598,40598,0,0,0,55940,0,20948,0,0,497
649,129,122,34846,75712,34846,0,0,0,40866,40866,0,0,0,55940,0,21094,0,0,497
650,134,122,34717,75834,34717,0,0,0,41117,41117,0,0,0,55940,0,21223,0,0,497
651,135,107,34583,75941,34583,0,0,0,41358,41358,0,0,0,55940,0,21357,0,0,497
652,121,109,34448,76050,34448,0,0,0,41602,41602,0,0,0,55940,0,21492,0,0,497
653,130,105,34327,76155,34327,0,0,0,41828,41828,0,0,0,55940,0,21613,0,0,497
654,147,114,34197,76269,34197,0,0,0,42072,42072,0,0,0,55940,0,21743,0,0,497
655,137,122,34050,76391,34050,0,0,0,42341,42341,0,0,0,55940,0,21890,0,0,497
